t,phase,nav_n,nav_e,nav_alt,nav_vn,nav_ve,nav_climb,truth_n,truth_e,truth_alt,fc_roll,fc_pitch,fc_yaw,true_roll,true_pitch,stick_thr,stick_roll,stick_pitch,stick_yaw
81.479,land,-0.253,0.202,6.058,0.050,-0.047,-0.602,-0.249,0.199,6.010,-0.02,0.03,17.91,0.38,1.09,0.703,-0.007,-0.005,0.000
81.531,land,-0.249,0.198,5.997,0.030,-0.046,-0.602,-0.248,0.196,5.979,-0.02,0.03,17.91,0.38,1.09,0.703,-0.008,-0.008,0.000
81.581,land,-0.249,0.198,5.997,0.030,-0.046,-0.602,-0.247,0.195,5.959,-0.02,0.03,17.91,0.37,1.09,0.703,-0.008,-0.008,0.000
81.631,land,-0.247,0.193,5.937,0.010,-0.045,-0.602,-0.246,0.193,5.928,-0.02,0.03,17.90,0.37,1.09,0.703,-0.008,-0.011,0.000
81.690,land,-0.247,0.193,5.937,0.010,-0.045,-0.602,-0.246,0.190,5.887,-0.02,0.02,17.90,0.37,1.08,0.703,-0.008,-0.011,0.000
81.740,land,-0.247,0.189,5.877,-0.009,-0.044,-0.601,-0.247,0.187,5.857,-0.02,0.02,17.90,0.37,1.08,0.703,-0.009,-0.013,0.000
81.792,land,-0.247,0.189,5.877,-0.009,-0.044,-0.601,-0.248,0.185,5.826,-0.02,0.01,17.89,0.37,1.07,0.703,-0.009,-0.013,0.000
81.844,land,-0.249,0.184,5.817,-0.028,-0.042,-0.600,-0.249,0.183,5.796,-0.01,0.01,17.89,0.38,1.06,0.702,-0.010,-0.016,0.000
81.899,land,-0.249,0.184,5.817,-0.028,-0.042,-0.600,-0.252,0.181,5.765,-0.01,-0.00,17.89,0.38,1.05,0.702,-0.010,-0.016,0.000
81.951,land,-0.253,0.180,5.757,-0.047,-0.041,-0.599,-0.254,0.179,5.734,-0.01,-0.01,17.88,0.38,1.04,0.702,-0.011,-0.019,0.000
82.004,land,-0.258,0.176,5.697,-0.065,-0.040,-0.598,-0.257,0.177,5.704,-0.01,-0.02,17.88,0.39,1.03,0.702,-0.012,-0.022,0.000
82.057,land,-0.258,0.176,5.697,-0.065,-0.040,-0.598,-0.260,0.175,5.673,-0.01,-0.03,17.88,0.39,1.02,0.702,-0.012,-0.022,0.000
82.115,land,-0.266,0.172,5.638,-0.082,-0.038,-0.598,-0.266,0.172,5.633,-0.01,-0.04,17.87,0.39,1.01,0.702,-0.012,-0.024,0.000
82.172,land,-0.266,0.172,5.638,-0.082,-0.038,-0.598,-0.270,0.170,5.602,-0.01,-0.04,17.87,0.40,1.00,0.702,-0.012,-0.024,0.000
82.223,land,-0.275,0.169,5.578,-0.099,-0.036,-0.599,-0.275,0.168,5.572,-0.00,-0.05,17.87,0.40,0.99,0.702,-0.013,-0.027,0.000
82.274,land,-0.275,0.169,5.578,-0.099,-0.036,-0.599,-0.281,0.167,5.541,-0.00,-0.06,17.86,0.39,0.97,0.702,-0.013,-0.027,0.000
82.331,land,-0.286,0.165,5.518,-0.116,-0.034,-0.599,-0.288,0.164,5.500,-0.00,-0.07,17.86,0.39,0.95,0.702,-0.014,-0.030,0.000
82.382,land,-0.286,0.165,5.518,-0.116,-0.034,-0.599,-0.295,0.163,5.470,-0.00,-0.09,17.86,0.39,0.92,0.702,-0.014,-0.030,0.000
82.434,land,-0.298,0.162,5.458,-0.131,-0.032,-0.599,-0.301,0.161,5.439,-0.00,-0.12,17.85,0.40,0.89,0.702,-0.015,-0.033,0.000
82.486,land,-0.298,0.162,5.458,-0.131,-0.032,-0.599,-0.309,0.159,5.409,-0.00,-0.15,17.85,0.40,0.86,0.702,-0.015,-0.033,0.000
82.539,land,-0.312,0.159,5.398,-0.145,-0.030,-0.600,-0.316,0.158,5.378,0.00,-0.18,17.85,0.40,0.82,0.702,-0.016,-0.035,0.000
82.593,land,-0.312,0.159,5.398,-0.145,-0.030,-0.600,-0.324,0.156,5.348,0.00,-0.22,17.84,0.41,0.77,0.702,-0.016,-0.035,0.000
82.644,land,-0.327,0.156,5.338,-0.158,-0.027,-0.600,-0.332,0.155,5.317,0.01,-0.27,17.84,0.41,0.72,0.702,-0.017,-0.038,0.000
82.700,land,-0.327,0.156,5.338,-0.158,-0.027,-0.600,-0.340,0.154,5.286,0.01,-0.32,17.83,0.41,0.67,0.702,-0.017,-0.038,0.000
82.753,land,-0.344,0.153,5.278,-0.169,-0.023,-0.600,-0.349,0.153,5.256,0.01,-0.32,17.83,0.41,0.61,0.702,-0.019,-0.040,0.000
82.805,land,-0.361,0.151,5.218,-0.179,-0.019,-0.600,-0.358,0.152,5.225,0.01,-0.38,17.83,0.41,0.54,0.702,-0.020,-0.042,0.000
82.864,land,-0.361,0.151,5.218,-0.179,-0.019,-0.600,-0.370,0.150,5.184,0.00,-0.51,17.82,0.40,0.45,0.702,-0.020,-0.042,0.000
82.916,land,-0.379,0.149,5.158,-0.186,-0.015,-0.600,-0.380,0.150,5.154,0.00,-0.51,17.82,0.40,0.38,0.702,-0.021,-0.044,0.000
82.969,land,-0.379,0.149,5.158,-0.186,-0.015,-0.600,-0.389,0.149,5.123,0.00,-0.57,17.82,0.40,0.31,0.702,-0.021,-0.044,0.000
83.028,land,-0.398,0.148,5.098,-0.190,-0.010,-0.601,-0.402,0.148,5.082,0.00,-0.64,17.82,0.39,0.21,0.702,-0.022,-0.045,0.000
83.083,land,-0.398,0.148,5.098,-0.190,-0.010,-0.601,-0.412,0.148,5.052,0.00,-0.71,17.81,0.39,0.13,0.702,-0.022,-0.045,0.000
83.134,land,-0.417,0.148,5.038,-0.192,-0.004,-0.601,-0.422,0.148,5.021,-0.00,-0.78,17.81,0.38,0.06,0.702,-0.023,-0.046,0.000
83.184,land,-0.417,0.148,5.038,-0.192,-0.004,-0.601,-0.431,0.148,4.990,-0.01,-0.84,17.81,0.37,-0.01,0.702,-0.023,-0.046,0.000
83.235,land,-0.437,0.147,4.978,-0.192,0.002,-0.601,-0.441,0.148,4.960,-0.02,-0.89,17.81,0.36,-0.08,0.702,-0.024,-0.047,0.000
83.287,land,-0.437,0.147,4.978,-0.192,0.002,-0.601,-0.451,0.148,4.929,-0.03,-0.94,17.81,0.33,-0.15,0.702,-0.024,-0.047,0.000
83.340,land,-0.456,0.148,4.918,-0.189,0.008,-0.601,-0.461,0.148,4.898,-0.05,-0.99,17.81,0.31,-0.21,0.702,-0.025,-0.048,0.000
83.392,land,-0.456,0.148,4.918,-0.189,0.008,-0.601,-0.470,0.149,4.868,-0.08,-1.04,17.81,0.28,-0.26,0.703,-0.025,-0.048,0.000
83.442,land,-0.475,0.149,4.857,-0.184,0.014,-0.602,-0.480,0.150,4.837,-0.11,-1.07,17.81,0.25,-0.32,0.703,-0.026,-0.048,0.000
83.495,land,-0.475,0.149,4.857,-0.184,0.014,-0.602,-0.489,0.150,4.806,-0.13,-1.11,17.81,0.23,-0.36,0.703,-0.026,-0.048,0.000
83.547,land,-0.493,0.151,4.797,-0.178,0.019,-0.602,-0.498,0.151,4.776,-0.15,-1.13,17.81,0.20,-0.41,0.703,-0.027,-0.048,0.000
83.600,land,-0.493,0.151,4.797,-0.178,0.019,-0.602,-0.507,0.153,4.745,-0.18,-1.15,17.81,0.18,-0.45,0.703,-0.027,-0.048,0.000
83.653,land,-0.510,0.153,4.737,-0.170,0.024,-0.601,-0.515,0.154,4.714,-0.19,-1.16,17.81,0.16,-0.48,0.703,-0.028,-0.047,0.000
83.708,land,-0.527,0.155,4.677,-0.160,0.028,-0.599,-0.526,0.156,4.674,-0.21,-1.17,17.81,0.12,-0.51,0.702,-0.029,-0.046,0.000
83.761,land,-0.527,0.155,4.677,-0.160,0.028,-0.599,-0.534,0.157,4.643,-0.21,-1.17,17.81,0.10,-0.53,0.702,-0.029,-0.046,0.000
83.812,land,-0.542,0.158,4.617,-0.150,0.032,-0.598,-0.542,0.159,4.612,-0.26,-1.16,17.81,0.07,-0.55,0.702,-0.029,-0.046,0.000
83.871,land,-0.542,0.158,4.617,-0.150,0.032,-0.598,-0.549,0.161,4.582,-0.28,-1.15,17.81,0.04,-0.56,0.702,-0.029,-0.046,0.000
83.927,land,-0.557,0.162,4.558,-0.139,0.035,-0.598,-0.557,0.162,4.552,-0.28,-1.15,17.81,0.01,-0.57,0.702,-0.029,-0.045,0.000
83.980,land,-0.557,0.162,4.558,-0.139,0.035,-0.598,-0.566,0.165,4.511,-0.30,-1.14,17.81,-0.02,-0.57,0.702,-0.029,-0.045,0.000
84.033,land,-0.570,0.165,4.498,-0.128,0.038,-0.598,-0.572,0.167,4.480,-0.32,-1.12,17.81,-0.04,-0.57,0.702,-0.030,-0.044,0.000
